UserID,Gender,AgeGroup,FamilySubscription,MonthsSubscribed,StreamingQuality,CustomerSupportRating,BillingCycle,MonthlyPlanPrice,CancelledSubscription,AvgWatchTimePerWeek,PreferredGenre,AppRating,Preferred Device,Primary Viewing Time Slot,Content Skipped Percentage,Average Session Duration,Genres Watched,Unique Titles Watched/Month,App Opens per Week,Referral Source
7009-PCARS,Male,Young/Middle,No,55,SD,0,Yearly,19.1,No,13,Comedy,2.8,Laptop/Desktop,Evening,5.023607279191179,56.3703492931577,"Drama, Documentary",6,2,Social Media
0519-DRGTI,Female,Young/Middle,Yes,20,SD,0,Monthly,20.35,No,13,Romance,3.5,Smart TV,Evening,9.033143452615281,79.02417329959827,"Romance, Comedy, Documentary",5,8,Friend Referral
1017-FBQMM,Female,Young/Middle,Yes,62,4K,5,Yearly,106.05,No,10,Sci-Fi,2.5,Mobile,Afternoon,7.865665351575483,89.90146417425422,Documentary,12,1,Ad Campaign
3001-CBHLQ,Male,Senior,Yes,32,4K,5,Monthly,104.9,Yes,25,Drama,1.3,Mobile,Morning,16.67854959794907,57.87244321995976,Horror,8,4,Ad Campaign
1985-MBRYP,Female,Young/Middle,No,43,SD,0,Biennial,19.65,No,8,Romance,2.6,Smart TV,Morning,44.49607456660786,27.940913695555587,Drama,7,4,Ad Campaign
6158-DWPZT,Male,Young/Middle,Yes,9,HD,2,Yearly,24.1,Yes,23,Romance,3.4,Mobile,Evening,13.786677355410076,66.01494208194612,"Romance, Horror",10,8,Social Media
9372-TXXPS,Female,Young/Middle,Yes,60,HD,4,Biennial,59.85,No,22,Comedy,2.1,Mobile,Late Night,20.294619412467807,85.89527733366953,"Horror, Action",8,8,Ad Campaign
3259-QMXUN,Male,Young/Middle,Yes,58,HD,2,Biennial,86.1,No,9,Drama,4.4,Mobile,Evening,21.8410049939161,93.55223386011765,"Sci-Fi, Documentary",4,9,Social Media
1015-JPFYW,Male,Young/Middle,No,7,SD,0,Yearly,19.45,No,5,Comedy,1.6,Laptop/Desktop,Evening,15.669376416893293,69.84071445169506,"Action, Romance, Comedy",7,2,Organic
6645-MXQJT,Male,Young/Middle,Yes,2,4K,3,Monthly,97.1,No,10,Action,2.5,Mobile,Afternoon,26.91270883377874,97.90382023855355,"Horror, Documentary, Drama",4,5,Ad Campaign
4360-QRAVE,Male,Senior,No,37,HD,3,Monthly,36.65,No,20,Romance,1.5,Laptop/Desktop,Evening,29.030018834770505,81.92743542436537,"Comedy, Action, Romance",8,2,Social Media
8433-WPJTV,Female,Senior,Yes,65,4K,4,Yearly,103.9,No,19,Action,2.6,Mobile,Evening,13.127542102502037,76.82245862995472,Action,5,6,Organic
5804-JMYIO,Female,Young/Middle,Yes,39,SD,0,Biennial,19.75,No,13,Comedy,1.2,Mobile,Afternoon,22.75022471085455,24.953600098247044,Sci-Fi,9,9,Organic
3763-GCZHZ,Male,Young/Middle,Yes,66,4K,4,Yearly,104.05,Yes,4,Sci-Fi,2.1,Smart TV,Morning,11.355612688979997,82.50595420808557,"Drama, Comedy, Romance",6,4,Organic
6484-LATFU,Male,Young/Middle,No,68,SD,0,Biennial,24.55,No,27,Romance,2.6,Smart TV,Late Night,26.09091977080271,75.05976267133914,"Drama, Horror, Action",10,6,Friend Referral
7599-NTMDP,Female,Young/Middle,Yes,62,HD,5,Biennial,48.7,No,23,Sci-Fi,2.9,Mobile,Evening,32.22054823132034,44.003591155625514,Action,7,6,Organic
0772-GYEQQ,Male,Young/Middle,No,3,4K,5,Monthly,88.35,Yes,29,Drama,3.2,Mobile,Evening,19.865080106630497,76.02711793576196,"Documentary, Comedy",4,4,Social Media
0536-ACXIP,Female,Young/Middle,Yes,72,4K,3,Biennial,109.55,No,26,Romance,2.1,Tablet,Late Night,18.098077756052636,109.6890883455842,"Sci-Fi, Drama, Romance",4,3,Ad Campaign
0936-NQLJU,Female,Young/Middle,Yes,41,SD,0,Biennial,20.65,No,21,Action,3.1,Smart TV,Evening,20.772372331891955,88.58288654147887,Sci-Fi,3,8,Organic
4831-EOBFE,Male,Young/Middle,Yes,29,4K,1,Monthly,94.65,Yes,9,Sci-Fi,3.0,Mobile,Evening,24.889870294759433,71.51464274774341,Comedy,9,4,Organic
1575-KRZZE,Female,Young/Middle,No,4,HD,2,Monthly,55.2,No,20,Drama,2.3,Mobile,Morning,17.088156329576663,33.68305085024677,"Comedy, Action, Horror",9,3,Friend Referral
3251-YMVWZ,Male,Young/Middle,No,53,SD,0,Yearly,24.05,No,10,Romance,4.3,Laptop/Desktop,Evening,34.66984770935855,67.92827013224188,Drama,3,3,Organic
4102-OQUPX,Male,Senior,Yes,1,4K,3,Monthly,74.4,Yes,16,Drama,3.2,Tablet,Afternoon,19.144473487237633,51.674122353271585,Drama,5,2,Organic
9170-GYZJC,Female,Young/Middle,Yes,41,HD,4,Monthly,79.9,Yes,9,Action,2.3,Smart TV,Evening,21.038618131255276,92.42747718957777,"Comedy, Drama",4,7,Social Media
4884-LEVMQ,Male,Young/Middle,Yes,39,SD,0,Biennial,20.45,No,30,Romance,4.8,Tablet,Afternoon,22.665047297597848,96.6588831089681,"Comedy, Action, Horror",5,5,Organic
8857-CUPFQ,Male,Young/Middle,Yes,63,SD,0,Biennial,19.25,No,23,Drama,4.4,Mobile,Evening,33.67964234435139,36.51942729641133,"Comedy, Horror",7,5,Organic
7610-TVOPG,Male,Young/Middle,No,15,SD,0,Monthly,26.35,No,30,Comedy,4.9,Mobile,Afternoon,27.32323078860893,69.5271158594402,Action,5,7,Organic
3638-DIMPH,Female,Young/Middle,Yes,13,HD,2,Yearly,43.8,No,29,Romance,3.8,Smart TV,Evening,10.397096806197204,107.79342947047917,"Drama, Documentary, Comedy",2,1,Organic
1845-ZLLIG,Male,Young/Middle,No,1,HD,3,Monthly,50.15,No,6,Romance,2.5,Tablet,Evening,27.378180330022662,62.926847584087035,"Sci-Fi, Romance",8,8,Friend Referral
8559-WNQZS,Male,Young/Middle,No,1,SD,0,Biennial,20.45,No,19,Romance,2.1,Smart TV,Evening,15.010198808178506,67.00930667279013,"Sci-Fi, Horror",6,3,Friend Referral
3999-QGRJH,Male,Senior,No,8,4K,1,Monthly,69.7,Yes,7,Romance,3.7,Smart TV,Morning,22.554570719330123,32.68853063838121,"Sci-Fi, Action, Romance",11,5,Organic
1699-UOTXU,Male,Young/Middle,No,60,HD,2,Biennial,61.4,No,14,Comedy,4.9,Mobile,Late Night,19.47131850435032,10.0,"Romance, Documentary",6,6,Organic
2454-RPBRZ,Female,Senior,Yes,12,4K,3,Monthly,98.1,Yes,11,Action,3.5,Mobile,Afternoon,20.356717564409188,89.6154657421249,"Horror, Sci-Fi",3,4,Organic
0635-WKOLD,Male,Young/Middle,Yes,40,HD,4,Yearly,70.75,No,28,Comedy,4.5,Laptop/Desktop,Afternoon,26.724257818015936,70.92761091533845,Drama,9,3,Social Media
5993-JSUWV,Female,Young/Middle,No,66,HD,1,Biennial,61.15,No,22,Comedy,2.3,Mobile,Evening,20.646909508063448,96.49442862237699,"Horror, Action",6,3,Ad Campaign
4518-FZBSX,Male,Young/Middle,Yes,42,SD,0,Yearly,20.25,No,15,Drama,2.6,Tablet,Evening,29.246077150516335,40.49781718195553,"Horror, Comedy, Action",3,2,Ad Campaign
5387-ASZNZ,Female,Senior,No,66,HD,4,Yearly,63.85,No,27,Sci-Fi,4.6,Mobile,Evening,16.966657430003874,56.15379843144968,"Sci-Fi, Comedy",8,3,Friend Referral
6988-CJEYV,Male,Young/Middle,No,49,4K,1,Monthly,98.7,No,30,Sci-Fi,4.0,Mobile,Evening,13.412844017512262,102.78144779586614,Action,10,6,Ad Campaign
2002-MZHWP,Female,Young/Middle,No,1,SD,0,Monthly,20.5,Yes,20,Drama,4.9,Mobile,Afternoon,2.0880786180710373,46.99780573181419,"Action, Drama, Sci-Fi",7,6,Ad Campaign
3097-FQTVJ,Female,Young/Middle,No,41,SD,0,Biennial,20.0,No,22,Comedy,4.1,Mobile,Evening,29.826463390037567,48.60583769655333,Sci-Fi,13,3,Social Media
5465-BUBFA,Female,Young/Middle,Yes,41,SD,0,Biennial,19.3,No,11,Drama,2.8,Tablet,Evening,0.0,10.0,Drama,5,3,Organic
7299-GNVPL,Female,Young/Middle,Yes,23,4K,4,Monthly,84.4,No,6,Romance,3.1,Smart TV,Evening,15.101261452672624,49.325346000624506,"Documentary, Action, Drama",10,5,Organic
9743-DQKQW,Male,Young/Middle,No,3,HD,2,Monthly,25.1,No,23,Drama,4.6,Mobile,Evening,12.297238699581422,119.43914348583539,"Comedy, Horror",5,3,Social Media
1215-VFYVK,Female,Young/Middle,No,4,HD,4,Monthly,48.25,No,29,Drama,3.2,Laptop/Desktop,Morning,31.826575484852448,22.625766766632665,"Comedy, Horror",5,3,Organic
9371-BITHB,Female,Young/Middle,Yes,52,SD,0,Biennial,19.85,No,10,Romance,2.0,Laptop/Desktop,Evening,4.412365455448544,51.463658480404334,Drama,5,6,Ad Campaign
2265-CYWIV,Female,Senior,Yes,4,4K,2,Monthly,99.6,Yes,3,Sci-Fi,2.7,Smart TV,Evening,12.559308846489046,54.56793667125629,"Documentary, Action, Comedy",7,2,Social Media
9093-FPDLG,Female,Young/Middle,No,11,4K,5,Monthly,94.2,No,19,Romance,3.1,Laptop/Desktop,Morning,23.142092309086948,32.87622015385251,Sci-Fi,12,4,Social Media
0541-FITGH,Female,Young/Middle,Yes,2,HD,2,Monthly,62.15,No,27,Action,1.4,Mobile,Afternoon,32.35089703207563,33.71478175592041,"Comedy, Drama",10,5,Ad Campaign
6985-HAYWX,Female,Young/Middle,Yes,26,4K,3,Monthly,79.3,No,11,Drama,4.0,Mobile,Evening,16.06410676899334,49.74928969477192,"Romance, Action, Drama",5,4,Organic
7508-KBIMB,Male,Young/Middle,Yes,24,HD,2,Yearly,56.25,No,22,Drama,1.4,Mobile,Evening,18.240650947831636,33.53398282009048,"Horror, Documentary, Comedy",7,5,Friend Referral
6838-HVLXG,Female,Young/Middle,No,12,SD,0,Monthly,20.3,No,15,Sci-Fi,2.6,Mobile,Evening,0.9011097594025657,126.0962949360941,"Drama, Action, Comedy",6,6,Organic
2277-DJJDL,Male,Senior,Yes,60,4K,5,Monthly,99.0,No,4,Comedy,4.2,Tablet,Evening,22.420644693231004,64.40384286779427,"Documentary, Action",9,5,Friend Referral
1897-OKVMW,Female,Young/Middle,Yes,64,HD,4,Biennial,90.6,No,15,Romance,2.9,Smart TV,Late Night,0.0,67.89207596160573,"Romance, Horror, Drama",8,5,Organic
5485-ITNPC,Male,Young/Middle,Yes,66,HD,4,Biennial,85.9,No,11,Comedy,4.4,Mobile,Afternoon,14.438627400314543,30.191493379760423,Romance,7,8,Ad Campaign
0233-FTHAV,Female,Young/Middle,No,60,4K,1,Yearly,79.2,No,22,Action,2.4,Mobile,Evening,22.74162848581564,105.3575114192664,"Comedy, Romance",6,5,Organic
4644-PIZRT,Male,Young/Middle,Yes,17,HD,3,Yearly,70.35,No,8,Romance,4.8,Mobile,Evening,22.792567709172943,69.69890752805549,Drama,9,4,Social Media
8922-NPKBJ,Male,Young/Middle,Yes,42,SD,0,Biennial,19.35,No,30,Action,1.8,Smart TV,Evening,14.342683099807974,72.93422940777172,"Horror, Action, Documentary",7,11,Social Media
2740-TVLFN,Male,Young/Middle,No,1,HD,3,Monthly,50.15,No,3,Action,1.2,Smart TV,Evening,31.5773168354605,86.0912723625062,"Romance, Horror",12,4,Friend Referral
7771-CFQRQ,Female,Young/Middle,Yes,47,HD,4,Biennial,63.8,No,30,Action,4.5,Mobile,Evening,5.322619740851042,43.63252185384256,Drama,7,3,Organic
9512-PHSMG,Female,Young/Middle,Yes,10,SD,0,Monthly,20.55,No,27,Romance,4.0,Smart TV,Evening,14.290018609921688,83.62126090552142,"Sci-Fi, Documentary",6,4,Friend Referral
6963-EZQEE,Male,Senior,Yes,70,HD,4,Biennial,88.55,No,7,Romance,1.9,Mobile,Morning,24.579679803223627,56.93748033421532,"Comedy, Sci-Fi",9,7,Friend Referral
2452-KDRRH,Male,Senior,No,67,4K,2,Monthly,101.4,No,5,Sci-Fi,4.9,Mobile,Morning,22.18746373667419,17.095287820762707,"Drama, Documentary",18,8,Social Media
2004-OCQXK,Female,Young/Middle,No,1,4K,2,Monthly,81.95,Yes,6,Drama,3.0,Smart TV,Evening,13.876778627208456,80.30566859304699,"Horror, Documentary, Drama",5,7,Social Media
5027-QPKTE,Male,Young/Middle,Yes,7,4K,2,Monthly,69.35,Yes,3,Comedy,4.8,Mobile,Afternoon,12.259986095392888,27.09846573667302,Sci-Fi,4,5,Social Media
4146-SVFUD,Male,Young/Middle,No,1,HD,2,Monthly,44.6,No,16,Comedy,3.0,Smart TV,Afternoon,11.20458733120963,115.98305068676007,"Documentary, Romance, Drama",7,5,Ad Campaign
1564-HJUVY,Male,Young/Middle,No,4,HD,5,Monthly,63.75,No,11,Action,2.9,Mobile,Late Night,30.990196456217753,49.586450583191755,"Romance, Sci-Fi, Action",9,2,Organic
3617-XLSGQ,Female,Young/Middle,Yes,66,4K,2,Biennial,109.25,No,26,Romance,2.8,Smart TV,Morning,18.24533871697663,74.68704300859336,"Drama, Comedy, Romance",8,1,Organic
7517-LDMPS,Female,Young/Middle,No,12,4K,3,Monthly,84.6,No,6,Romance,2.3,Smart TV,Evening,23.886177738521692,68.12207099501168,"Documentary, Sci-Fi",6,5,Ad Campaign
7244-KXYZN,Female,Young/Middle,No,24,SD,0,Yearly,20.45,No,20,Action,3.1,Mobile,Evening,13.356203834491133,76.87541351338626,"Romance, Drama",10,1,Ad Campaign
5226-NOZFC,Male,Young/Middle,No,26,4K,2,Monthly,85.75,No,16,Drama,2.8,Mobile,Afternoon,6.999364645829525,96.4063141234978,"Action, Documentary",7,5,Friend Referral
2672-HUYVI,Female,Young/Middle,No,6,4K,3,Monthly,91.1,Yes,27,Comedy,1.1,Tablet,Afternoon,22.147373747108205,104.49572299698708,"Romance, Comedy",16,2,Social Media
1400-WIVLL,Male,Young/Middle,Yes,57,4K,5,Biennial,107.95,No,6,Sci-Fi,2.0,Tablet,Afternoon,7.863024526091301,81.83321924040588,"Drama, Horror",9,7,Organic
7508-MYBOG,Male,Young/Middle,Yes,14,4K,2,Monthly,86.1,Yes,27,Drama,1.9,Mobile,Late Night,18.606255408325598,25.265604349146116,"Romance, Documentary, Drama",11,9,Social Media
8148-NLEGT,Female,Young/Middle,Yes,42,SD,0,Biennial,22.95,No,12,Romance,4.5,Mobile,Late Night,8.874184349932579,82.76077815333457,Action,5,7,Organic
0148-DCDOS,Male,Young/Middle,No,25,4K,1,Monthly,94.7,Yes,5,Action,3.4,Mobile,Evening,14.966929552906585,37.08670161712868,"Documentary, Romance, Drama",7,6,Ad Campaign
8347-GDTMP,Female,Young/Middle,Yes,64,SD,0,Biennial,19.45,No,25,Comedy,4.1,Mobile,Late Night,17.735213475085402,80.56038942189,"Sci-Fi, Horror, Drama",5,9,Organic
9992-RRAMN,Male,Young/Middle,Yes,22,4K,3,Monthly,85.1,Yes,9,Action,4.8,Mobile,Afternoon,6.190337900025387,110.33588731501752,"Drama, Action, Comedy",7,2,Ad Campaign
6746-WAUWT,Male,Young/Middle,No,19,SD,0,Yearly,19.7,No,12,Romance,3.6,Mobile,Afternoon,13.919713965052756,41.97066407226643,"Action, Documentary, Sci-Fi",9,5,Ad Campaign
0310-MVLET,Female,Young/Middle,Yes,61,4K,2,Monthly,99.15,Yes,15,Action,4.9,Mobile,Evening,36.799679973697664,65.98173936416319,Horror,11,3,Organic
0428-IKYCP,Male,Young/Middle,Yes,22,4K,2,Monthly,87.0,No,6,Comedy,2.2,Mobile,Afternoon,3.2872481504271818,84.84891775557736,"Drama, Romance",8,4,Friend Referral
4550-VBOFE,Male,Senior,Yes,70,4K,2,Monthly,102.95,Yes,20,Action,1.7,Mobile,Morning,30.056063005902665,27.938184435116547,"Drama, Sci-Fi, Action",5,5,Organic
2187-PKZAY,Male,Young/Middle,No,12,4K,3,Monthly,79.95,No,13,Comedy,2.6,Mobile,Afternoon,22.35812928422764,64.86690482954792,"Sci-Fi, Drama, Romance",2,4,Ad Campaign
4003-OCTMP,Female,Young/Middle,Yes,31,HD,4,Yearly,64.0,No,27,Action,2.9,Smart TV,Evening,18.416232799850235,45.45763689832087,Horror,8,4,Organic
6652-YFFJO,Female,Young/Middle,No,11,HD,1,Monthly,64.9,No,6,Action,4.6,Smart TV,Evening,27.79654736660875,85.27429136822528,"Action, Documentary",5,6,Friend Referral
7225-IILWY,Male,Young/Middle,Yes,68,SD,0,Biennial,25.75,No,26,Comedy,3.2,Tablet,Afternoon,15.003235975081068,41.974807974432046,Comedy,4,4,Social Media
5248-RPYWW,Female,Senior,Yes,72,HD,5,Biennial,90.15,No,16,Action,2.2,Smart TV,Evening,27.00193548174203,30.02302833705027,"Comedy, Drama, Sci-Fi",6,9,Friend Referral
7923-IYJWY,Male,Senior,No,67,4K,4,Biennial,116.1,No,20,Drama,4.0,Mobile,Afternoon,40.46959368990153,78.19239547829717,"Romance, Action, Horror",13,5,Organic
3170-GWYKC,Female,Young/Middle,No,60,4K,5,Monthly,104.95,No,10,Sci-Fi,3.0,Tablet,Morning,11.259819468226906,58.719403754088155,Action,6,9,Ad Campaign
5696-QURRL,Male,Young/Middle,No,1,HD,2,Monthly,45.05,Yes,29,Drama,1.6,Smart TV,Morning,5.736540455306141,47.067194430816755,"Sci-Fi, Romance, Documentary",7,3,Social Media
7409-KIUTL,Female,Senior,No,1,4K,2,Monthly,71.0,Yes,12,Sci-Fi,3.3,Smart TV,Afternoon,14.328868556691607,94.74449116130876,"Horror, Sci-Fi, Action",2,5,Ad Campaign
9830-ECLEN,Male,Young/Middle,Yes,58,HD,3,Yearly,50.0,No,7,Drama,4.6,Tablet,Morning,0.7345967749397317,44.24298400256468,Action,12,4,Social Media
1732-VHUBQ,Female,Senior,Yes,47,4K,1,Monthly,70.55,Yes,25,Sci-Fi,4.4,Mobile,Evening,28.15974357446493,54.28306776577011,Documentary,11,4,Organic
0495-RVCBF,Female,Young/Middle,No,1,4K,2,Monthly,79.7,Yes,9,Action,3.3,Mobile,Afternoon,0.0,85.39208193735007,"Documentary, Drama",3,3,Organic
2668-TZSPS,Male,Young/Middle,No,1,SD,0,Monthly,20.45,No,14,Comedy,2.5,Smart TV,Evening,1.1470015831863343,101.49234596711887,Documentary,6,2,Organic
7854-EDSSA,Male,Young/Middle,No,22,HD,1,Monthly,59.0,Yes,27,Comedy,1.3,Smart TV,Late Night,6.255015436664603,80.70923298232806,"Sci-Fi, Romance, Action",6,9,Ad Campaign
8869-TORSS,Female,Young/Middle,No,48,HD,4,Yearly,60.35,Yes,5,Romance,2.9,Mobile,Morning,9.895754295316767,76.80369915874047,"Comedy, Romance",8,4,Social Media
7446-SFAOA,Female,Young/Middle,Yes,37,SD,0,Yearly,19.85,No,28,Sci-Fi,4.0,Mobile,Evening,25.62586515928148,64.6905301425344,Action,9,8,Ad Campaign
9522-ZSINC,Male,Young/Middle,No,13,SD,0,Yearly,19.95,No,6,Romance,2.4,Mobile,Evening,40.10223819101141,86.94031216907919,"Action, Romance",8,2,Organic
8234-GSZYK,Male,Young/Middle,No,43,SD,0,Biennial,26.45,No,12,Romance,1.9,Smart TV,Morning,12.466724461449669,74.79574560884777,"Horror, Romance, Sci-Fi",5,3,Friend Referral
6505-OZNPG,Female,Young/Middle,No,6,HD,5,Biennial,63.4,No,6,Sci-Fi,4.7,Mobile,Morning,24.56079014443152,53.908791228824086,"Sci-Fi, Documentary",13,7,Social Media
6164-HAQTX,Male,Young/Middle,No,71,HD,5,Biennial,53.95,No,17,Comedy,4.3,Smart TV,Afternoon,32.891075415372114,61.55000498312528,"Horror, Drama",4,7,Organic
0679-IDSTG,Female,Senior,Yes,1,4K,2,Monthly,69.25,Yes,12,Sci-Fi,3.6,Laptop/Desktop,Evening,24.930118192242922,134.39307547781462,"Action, Documentary, Comedy",8,7,Organic
7765-LWVVH,Female,Young/Middle,Yes,72,4K,3,Biennial,95.1,No,23,Action,1.5,Tablet,Evening,21.381933161542474,101.33157526365883,Comedy,8,10,Organic
1658-TJVOA,Female,Senior,No,6,4K,3,Monthly,74.1,No,24,Romance,1.6,Smart TV,Afternoon,19.974231944495163,63.368121047727165,"Horror, Romance",7,6,Organic
0953-LGOVU,Male,Young/Middle,Yes,12,HD,5,Monthly,35.5,No,18,Romance,1.4,Mobile,Afternoon,18.071726632135004,28.300704214441303,Horror,8,3,Friend Referral
2115-BFTIW,Male,Young/Middle,No,25,4K,1,Monthly,70.95,Yes,17,Sci-Fi,3.5,Mobile,Evening,20.16681426416928,62.9004212457706,"Horror, Drama",5,7,Friend Referral
4692-NNQRU,Female,Young/Middle,Yes,21,4K,4,Yearly,79.2,No,21,Romance,1.5,Smart TV,Evening,27.992952700584105,43.91516600680788,"Horror, Sci-Fi, Comedy",9,2,Ad Campaign
7742-MYPGI,Female,Young/Middle,Yes,6,HD,5,Monthly,48.8,No,22,Comedy,4.4,Mobile,Evening,25.038516994669813,68.007460632668,"Drama, Documentary",11,6,Social Media
0611-DFXKO,Male,Young/Middle,Yes,20,4K,3,Monthly,89.0,Yes,21,Romance,5.0,Smart TV,Late Night,17.697720134967422,67.22624599298518,Sci-Fi,12,7,Organic
7780-OTDSO,Male,Young/Middle,Yes,18,4K,3,Monthly,99.4,Yes,20,Sci-Fi,2.5,Mobile,Afternoon,24.080381420476176,30.272392669110985,"Comedy, Sci-Fi",8,4,Organic
9619-GSATL,Female,Young/Middle,No,43,HD,4,Yearly,55.45,No,28,Comedy,2.8,Mobile,Evening,18.311439053376994,61.93934094254152,"Comedy, Drama, Documentary",11,7,Friend Referral
5622-UEJFI,Female,Young/Middle,Yes,35,SD,0,Biennial,25.4,No,14,Comedy,3.8,Mobile,Evening,23.90480507139073,83.18527787922957,Documentary,13,4,Ad Campaign
9747-DDZOS,Female,Young/Middle,No,1,4K,2,Monthly,73.5,Yes,27,Romance,4.7,Smart TV,Evening,27.090743217247947,55.21744917404987,"Documentary, Sci-Fi, Horror",5,3,Social Media
0674-DGMAQ,Male,Senior,Yes,32,4K,2,Monthly,93.5,No,18,Sci-Fi,4.6,Mobile,Afternoon,16.59961400409143,74.9123750778922,"Action, Romance, Documentary",3,5,Ad Campaign
6203-HBZPA,Male,Young/Middle,No,52,HD,5,Biennial,63.9,No,3,Romance,1.2,Smart TV,Afternoon,15.17174879588412,86.21103797533071,"Comedy, Documentary",11,6,Social Media
0484-FFVBJ,Male,Young/Middle,No,32,HD,3,Yearly,64.85,No,18,Action,1.7,Mobile,Evening,2.4484590318835693,35.974626000911144,Romance,5,1,Ad Campaign
0301-FIDRB,Female,Young/Middle,Yes,72,HD,4,Biennial,63.8,No,4,Action,4.0,Laptop/Desktop,Afternoon,20.22951722670283,95.4299744611441,"Documentary, Action",4,6,Ad Campaign
4139-JPIAM,Male,Young/Middle,No,51,HD,4,Monthly,44.45,No,26,Comedy,3.8,Mobile,Evening,7.216058644252708,89.84479447705192,Sci-Fi,8,3,Organic
2181-TIDSV,Male,Young/Middle,Yes,68,SD,0,Biennial,19.95,No,17,Romance,1.5,Mobile,Evening,27.059803715786565,73.14854727893406,"Action, Comedy",11,3,Friend Referral
2761-XECQW,Male,Senior,Yes,8,HD,3,Monthly,43.35,No,9,Action,3.0,Smart TV,Late Night,9.057708610177254,81.16832189340114,"Romance, Comedy",9,6,Organic
1936-CZAKF,Male,Young/Middle,Yes,49,HD,1,Biennial,49.65,No,30,Drama,4.1,Mobile,Late Night,21.057373177947042,46.17771004748483,Drama,8,8,Ad Campaign
9453-PATOS,Female,Young/Middle,Yes,72,HD,4,Biennial,85.1,No,3,Action,1.9,Mobile,Afternoon,12.280456380947921,108.00832031807855,"Horror, Action",8,2,Friend Referral
0564-JJHGS,Male,Young/Middle,No,9,4K,2,Monthly,95.5,Yes,7,Romance,4.5,Mobile,Evening,26.06468038269459,87.66142401405983,"Documentary, Drama, Sci-Fi",9,2,Organic
3348-CFRNX,Female,Young/Middle,Yes,28,4K,1,Monthly,92.35,Yes,12,Romance,1.2,Mobile,Evening,11.29028078296102,59.162695747189424,Documentary,11,3,Ad Campaign
4402-FTBXC,Male,Young/Middle,No,54,4K,1,Monthly,89.8,No,24,Action,4.1,Laptop/Desktop,Evening,22.62102101050408,27.66395752486867,"Romance, Horror",6,5,Social Media
1428-GTBJJ,Male,Young/Middle,No,11,4K,2,Monthly,74.55,Yes,23,Romance,3.5,Smart TV,Afternoon,32.64124143160001,80.74135060294205,Documentary,6,2,Ad Campaign
2931-XIQBR,Female,Young/Middle,Yes,50,4K,5,Yearly,103.05,No,6,Romance,2.3,Tablet,Evening,15.642364253999393,93.94923821299943,"Action, Documentary, Drama",4,2,Social Media
0106-UGRDO,Female,Young/Middle,Yes,69,4K,5,Biennial,116.0,No,16,Drama,3.9,Mobile,Evening,2.9957069942466106,107.29898033949706,"Documentary, Comedy",8,5,Ad Campaign
5542-TBBWB,Male,Young/Middle,No,1,4K,2,Monthly,69.9,No,15,Comedy,4.1,Mobile,Evening,25.24539474172852,67.46737752827194,"Documentary, Drama, Sci-Fi",8,5,Ad Campaign
1930-QPBVZ,Male,Young/Middle,Yes,68,4K,5,Biennial,95.1,No,3,Romance,4.7,Tablet,Late Night,10.121721834677887,60.21992672192901,"Comedy, Action",2,4,Ad Campaign
2606-PKWJB,Male,Young/Middle,No,40,HD,5,Yearly,40.25,No,18,Sci-Fi,2.5,Smart TV,Afternoon,15.85757446231127,54.87636583047065,Drama,9,3,Ad Campaign
5322-ZSMZY,Male,Young/Middle,Yes,31,SD,0,Biennial,25.75,No,25,Comedy,3.7,Smart TV,Evening,10.896745713376424,50.76649803944017,"Documentary, Sci-Fi, Horror",6,5,Organic
8059-UDZFY,Female,Senior,No,33,4K,3,Monthly,105.35,No,11,Comedy,3.4,Smart TV,Evening,9.156358956668749,78.13576421309705,Sci-Fi,5,9,Ad Campaign
7740-BTPUX,Male,Senior,Yes,55,4K,4,Biennial,113.6,No,24,Sci-Fi,3.1,Smart TV,Evening,13.01715226017539,97.42528999346342,Horror,4,8,Social Media
5220-AGAAX,Male,Young/Middle,Yes,68,SD,0,Biennial,24.0,No,18,Action,4.6,Laptop/Desktop,Afternoon,24.691877124345176,97.95269316554192,Horror,7,10,Social Media
0208-BPQEJ,Female,Young/Middle,Yes,12,SD,0,Monthly,19.4,No,21,Drama,1.0,Mobile,Afternoon,12.776412617639915,72.42126231383973,"Documentary, Action",9,5,Ad Campaign
9435-JMLSX,Male,Young/Middle,Yes,71,HD,4,Biennial,86.1,No,17,Romance,2.1,Smart TV,Evening,21.65408775581997,53.071117486083125,"Documentary, Action, Comedy",4,6,Organic
3352-ALMCK,Male,Young/Middle,No,40,4K,3,Monthly,102.65,No,28,Action,3.2,Mobile,Morning,14.30434031680873,35.34812629142463,"Horror, Sci-Fi",5,2,Ad Campaign
5312-IRCFR,Female,Young/Middle,Yes,64,4K,3,Yearly,92.85,No,16,Sci-Fi,1.7,Mobile,Afternoon,27.083163706122427,48.660593065914384,"Comedy, Drama, Romance",6,5,Ad Campaign
5294-IMHHT,Male,Young/Middle,Yes,53,4K,4,Yearly,97.75,No,22,Drama,4.6,Smart TV,Morning,12.11424789650101,54.227105523319885,"Comedy, Sci-Fi, Horror",13,8,Organic
8802-UNOJF,Male,Senior,No,12,4K,4,Monthly,83.8,Yes,12,Drama,3.6,Laptop/Desktop,Morning,12.58360610623698,71.25160340114076,"Documentary, Drama, Comedy",4,7,Friend Referral
6313-GIDIT,Male,Senior,No,53,HD,1,Monthly,54.45,Yes,23,Drama,2.9,Laptop/Desktop,Evening,28.308419488220252,78.8426091339683,"Comedy, Sci-Fi, Action",12,6,Ad Campaign
